service,event,endpoint,method,user_id,ip,status_code,latency_ms,timestamp,user,session_id,commit_hash,filename,mime_type,email,query,duration_ms,level,label,message,reason,key,table,rows_count,action,file_count,time_window_min,exception_type,stack_trace,secret_name,detected_mime,attempt_count,path,locations,time_diff_sec
db-monitor,query_executed,,,,,,,2025-09-02 12:50:44,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:31:00,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,unauthorized_request,/api/v1/admin/users,,anonymous,,403.0,,2025-09-02 10:49:27,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 15:26:43,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:36:42,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 10:42:03,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:38:44,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:37:43,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:06:40,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 15:22:43,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:19:03,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:21:05,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 15:15:22,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:38:44,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:53:03,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:59:20,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:35:03,,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:31:42,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:03:02,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:29:20,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:38:24,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:15:25,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:56:20,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:17:42,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 11:05:04,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:34:02,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:01:21,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:26:23,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 15:22:03,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:17:20,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 11:27:40,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
file-service,download_spike,,,,198.51.100.40,,,2025-09-02 11:01:59,,,,,,,,,,anomaly,,,,,,,150.0,1.0,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:27:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:15:42,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:20:41,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:34:41,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:50:22,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:41:25,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:53:40,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:41:01,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:44:22,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:49:43,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:41:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 10:38:35,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:11:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:52:20,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:41:23,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:16:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:02:01,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:26:20,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:57:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
geo-monitor,suspicious_access,,,,,,,2025-09-02 11:50:59,jane.doe,,,,,,,,,anomaly,,,,,,,,,,,,,,,"['US','China']",45.0
auth-server,jwt_refresh,,,,,,,2025-09-02 10:47:22,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:36:43,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:37:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:13:01,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:51:25,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:57:20,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:46:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:06:22,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:48:05,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:11:44,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:48:23,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 10:44:18,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:15:43,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:32:21,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 12:59:04,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:12:40,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,unauthorized_request,/api/v1/admin/users,,anonymous,,403.0,,2025-09-02 11:13:31,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:49:45,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 10:12:42,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:58:20,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:21:41,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:30:01,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,unauthorized_request,/api/v1/admin/users,,anonymous,,403.0,,2025-09-02 10:55:02,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 15:12:45,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:21:21,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
file-service,malicious_upload,,,,,,,2025-09-02 12:16:44,,,,document.jpg,,,,,,anomaly,,,,,,,,,,,,application/x-php,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:43:01,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:51:24,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 13:32:40,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:40:40,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:35:40,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:28:25,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,suspicious_query,,,,203.0.113.60,,,2025-09-02 11:30:17,,,,,,,"SELECT user, password FROM users WHERE 1=1--",,,anomaly,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:48:25,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:43:00,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:09:44,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 11:43:21,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 14:04:44,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 14:24:00,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 10:05:40,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 10:42:23,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:47:24,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 11:25:01,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:14:42,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,uncaught_exception,,,,,,,2025-09-02 12:12:44,,,,,,,,,CRITICAL,anomaly,,,,,,,,,NullPointerException,com.app.OrderProcessor.processOrder:75,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 11:03:21,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:38:21,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
payment-api,failed_payment_attempts,,,,,,,2025-09-02 12:07:38,fraudster1,,,,,,,,,anomaly,,,,,,,,,,,,,5.0,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:48:23,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:22:01,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:00:01,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:40:21,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:45:22,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
config-manager,env_variable_added,,,,,,,2025-09-02 10:01:49,admin,,,,,,,,,anomaly,,,DB_ROOT_PASSWORD,,,,,,,,,,,,,
api-gateway,unauthorized_request,/api/v1/admin/users,,anonymous,,403.0,,2025-09-02 10:15:06,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 15:19:20,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 14:08:02,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:32:25,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:52:24,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 12:04:01,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:15:01,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:38:41,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:52:20,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 10:25:02,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:57:05,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:05:24,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 12:50:25,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:16:03,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 11:03:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:02:04,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:51:42,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 15:17:45,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 15:04:45,,,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:36:00,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 15:19:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:40:02,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
config-manager,env_variable_added,,,,,,,2025-09-02 11:31:42,admin,,,,,,,,,anomaly,,,DB_ROOT_PASSWORD,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:34:21,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 10:06:56,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 14:25:44,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 15:05:03,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:15:05,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:08:44,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:34:05,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 12:27:35,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:25:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,large_export,,,,,,,2025-09-02 12:02:39,,,,,,,,,,anomaly,,,,credit_cards,500000.0,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:01:25,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 11:16:24,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:12:23,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 13:43:05,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:09:44,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 12:13:38,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:04:41,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:36:20,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:54:02,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,rate_limit_violation,/api/v1/search,,,198.51.100.30,429.0,,2025-09-02 12:14:18,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 13:49:02,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 10:10:43,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 15:28:04,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_failure,,,,198.51.100.20,,,2025-09-02 11:44:26,attacker1,,,,,,,,,anomaly,,invalid_password,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 11:04:44,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
config-manager,env_variable_added,,,,,,,2025-09-02 11:12:30,admin,,,,,,,,,anomaly,,,DB_ROOT_PASSWORD,,,,,,,,,,,,,
config-manager,secret_modified,,,,,,,2025-09-02 12:26:55,insider,,,,,,,,,anomaly,,,,,,,,,,,API_KEY_SECRET,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:09:02,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 12:47:43,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 15:26:01,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
payment-api,failed_payment_attempts,,,,,,,2025-09-02 12:15:13,fraudster1,,,,,,,,,anomaly,,,,,,,,,,,,,5.0,,,
api-gateway,unauthorized_request,/api/v1/admin/users,,anonymous,,403.0,,2025-09-02 10:57:44,,,,,,,,,,anomaly,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 14:26:44,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 13:13:03,,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 10:53:20,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:46:45,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-backend,privilege_escalation_attempt,,,,,,,2025-09-02 11:33:40,basic_user,,,,,,,,,anomaly,,,,,,delete_admin_account,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 10:54:05,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 14:33:43,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 13:55:05,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
api-auth,password_reset_request,,,,,,,2025-09-02 15:27:21,,,,,,john.smith@example.com,,,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:52:22,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 14:58:24,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:04:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
app-server,database_failure,,,,,,,2025-09-02 12:28:29,,,,,,,,,WARN,anomaly,Database connection lost,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 10:50:43,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 15:32:40,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 15:25:45,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 12:49:40,,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:37:04,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 11:15:23,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
db-monitor,query_executed,,,,,,,2025-09-02 15:20:23,,,,,,,SELECT * FROM products WHERE category = 'electronics',12.0,,normal,,,,,,,,,,,,,,,,
ci-cd-pipeline,code_deployment,,,,,,,2025-09-02 14:43:45,jane.doe,,abc123def,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 10:34:23,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 12:20:22,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
app-server,checkout_request,/api/v1/checkout,,,,200.0,,2025-09-02 12:19:41,,,,,,,,,INFO,normal,,,,,,,,,,,,,,,,
file-service,file_upload,,,,,,,2025-09-02 13:28:02,bob,,,profile.png,image/png,,,,,normal,,,,,,,,,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 13:15:25,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
file-service,download_spike,,,,198.51.100.40,,,2025-09-02 12:26:03,,,,,,,,,,anomaly,,,,,,,150.0,1.0,,,,,,,,
auth-server,jwt_refresh,,,,,,,2025-09-02 15:06:20,jane.doe,abcde12345,,,,,,,,normal,,,,,,,,,,,,,,,,
auth-server,login_success,,,,203.0.113.10,,,2025-09-02 13:44:01,jane.doe,,,,,,,,,normal,,,,,,,,,,,,,,,,
api-gateway,api_request,/api/v1/products/456,GET,user123,203.0.113.50,200.0,45.0,2025-09-02 10:39:44,,,,,,,,,,normal,,,,,,,,,,,,,,,,
